index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
63,mp-866101,2.879589557647705,6.4313764572143555,3.1312851905822754,4.415860652923584,4.244438648223877,7.462700843811035,6.365967750549316,3.826021671295166,8.216907501220703
64,mp-1183114,2.8944883346557617,3.2618370056152344,9.888145446777344,3.3626174926757812,4.407782554626465,3.5370125770568848,6.2861857414245605,3.582416534423828,4.014225959777832
65,mp-864606,2.7798004150390625,6.027296543121338,3.8893089294433594,4.001138687133789,3.5945563316345215,7.141963958740234,6.3495097160339355,3.722691535949707,5.946177959442139
66,mp-1006278,5.859338760375977,3.1960062980651855,3.3664517402648926,3.2819814682006836,4.826328754425049,4.003132343292236,6.609871864318848,3.698427200317383,3.51572322845459
67,mp-1183124,6.052224636077881,5.252005100250244,5.12569522857666,4.805233478546143,3.8025732040405273,4.885351657867432,6.2407636642456055,3.6730294227600098,3.4792089462280273
68,mp-985278,9.056975364685059,5.35662317276001,4.283608913421631,6.16544771194458,4.274636268615723,7.442200660705566,6.655367374420166,3.807265281677246,6.183620452880859
69,mp-861502,10.212942123413086,6.16560697555542,3.9321746826171875,4.350527286529541,14.689887046813965,7.767026901245117,6.350125312805176,3.9225664138793945,5.524844169616699
70,mp-867815,3.300837516784668,3.282033920288086,2.761432409286499,4.059688568115234,3.333944797515869,3.504091739654541,3.119173526763916,3.588261604309082,3.5783963203430176
71,mp-1183053,2.862406015396118,5.90086030960083,2.514126777648926,4.527376174926758,4.242056846618652,6.17090368270874,6.365204811096191,3.7302918434143066,9.005045890808105
72,mp-861884,4.082295894622803,3.268111228942871,2.662770986557007,4.527398109436035,5.274056911468506,3.559864044189453,5.80332612991333,3.968388080596924,3.6419119834899902
73,mp-862665,2.9955153465270996,3.913013458251953,3.516529083251953,3.7913928031921387,6.721458911895752,4.796023368835449,3.0995235443115234,7.705560684204102,3.72367525100708
74,mp-24147,3.09482479095459,5.126326084136963,3.1629271507263184,5.710683345794678,6.428455829620361,4.527879238128662,3.5843095779418945,7.5527496337890625,3.1695761680603027
75,mp-861605,3.095500946044922,4.677546501159668,3.614865779876709,5.909366130828857,6.780059814453125,4.410856246948242,3.589824676513672,7.31185245513916,3.0205421447753906
76,mp-862289,4.846896171569824,4.064187049865723,5.345981121063232,4.498478412628174,4.693316459655762,7.449470520019531,2.8327181339263916,4.176941394805908,3.9486865997314453
77,mp-1183060,3.3343610763549805,3.323577404022217,2.251988410949707,5.348072528839111,4.676298141479492,4.711637496948242,5.772277355194092,3.763429641723633,3.5779857635498047
78,mp-1183055,4.913733959197998,3.5034823417663574,5.8845415115356445,4.715545177459717,5.471963405609131,4.110677242279053,6.129466533660889,5.841856479644775,3.4449424743652344
79,mp-861867,4.541318416595459,3.2427711486816406,4.898332118988037,4.73038387298584,4.5388336181640625,4.326541423797607,5.101199626922607,4.095385551452637,4.895928382873535
80,mp-867297,3.596851348876953,3.1913208961486816,4.33978271484375,5.427737712860107,6.139819622039795,4.249227523803711,3.167539119720459,3.4623208045959473,4.419210433959961
81,mp-1183121,3.3435568809509277,3.745014190673828,4.765443325042725,3.745573043823242,5.241988658905029,5.8019118309021,3.876552104949951,3.3695902824401855,3.807438373565674
82,mp-862860,4.348576068878174,3.297975540161133,3.1874685287475586,3.3054866790771484,3.6384806632995605,4.681309223175049,3.4874839782714844,3.580488681793213,5.755627155303955
83,mp-867321,4.350180625915527,3.573770523071289,5.394680500030518,4.757148265838623,5.352515697479248,6.998011112213135,2.8761353492736816,3.6830434799194336,7.536275863647461
84,mp-861460,4.356895923614502,3.2624340057373047,4.333881855010986,5.039609432220459,5.91140604019165,3.7075963020324707,6.088679313659668,3.809067726135254,6.000016689300537
85,mp-1183118,8.978055000305176,5.7197370529174805,2.661956548690796,5.825645923614502,6.122581958770752,5.5381083488464355,2.345336437225342,3.6386499404907227,4.113743305206299
86,mp-866286,3.293980598449707,4.733953475952148,6.49481725692749,5.18769645690918,5.736649513244629,7.392277717590332,2.5539042949676514,3.606110095977783,3.537790298461914
87,mp-984785,3.1842212677001953,3.744460105895996,6.432699203491211,5.900287628173828,5.892898082733154,7.439121246337891,2.5207574367523193,3.793944835662842,3.470961093902588
88,mp-864996,3.1036787033081055,3.602768898010254,7.036426544189453,6.0786662101745605,5.927994251251221,7.461738586425781,2.5984225273132324,3.865694522857666,3.6828837394714355
