mpd_id,formula,elements,nsites,nelements,volume,density,density_atomic,deprecated,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,band_gap,efermi,is_gap_direct,is_metal,is_magnetic,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,universal_anisotropy,homogeneous_poisson,theoretical,cbm,vbm,e_total,e_ionic,e_electronic,n,e_ij_max,weighted_surface_energy_EV_PER_ANG2,weighted_surface_energy,weighted_work_function,surface_anisotropy,shape_factor,has_reconstructed
mp-861735,AcMgTl2,"Ac,Mg,Tl",4,3,118.792283454919,9.22681715238789,29.6980708637297,False,-45.118608175,-2.8662048325,-0.242557518541673,0,True,-0.138687703333339,0,6.25833339,False,True,False,0.0000004,3.36722208182654E-09,0.0000004,0,0,0.039,0.38,True,,,,,,,,,,,,,
mp-1183182,AcMgZn2,"Ac,Mg,Zn",4,3,96.6908015022669,6.56246674852018,24.1727003755667,False,-22.880985065,-2.303615485,-0.235832424374998,0,True,-0.054701423749998,0,4.26011571,False,True,False,0.0000016,1.65475926886643E-08,0.0000016,0,0,,,True,,,,,,,,,,,,,
mp-864911,AcMnO3,"Ac,Mn,O",5,3,62.2413988297879,8.80237325334026,12.4482797659576,False,-23.313704724,-8.599044686,-2.97363002308621,0,True,-0.097835956312501,0,6.56012414,False,True,True,3.9999934,0.064265801784738,3.9999934,1,1,,,True,,,,,,,,,,,,,
mp-866056,AcN,"Ac,N",4,2,99.8802348551638,8.01361833485228,24.9700587137909,False,-40.20567818,-40.20567818,-1.322563138125,0,True,-1.322563138125,0.0517,5.27613211,False,False,False,0,0,0,0,0,0.614,0.387,True,5.2992,5.2475,14.4997755299965,7.59666365999646,6.90311187,2.62737737487404,1.01357897062834,,,,,,
mp-1183139,AcNiO3,"Ac,Ni,O",5,3,58.3582177995911,9.49494276708606,11.6716435599182,False,-22.181672798,-7.404515516,-2.4554765755,0,True,-0.098159064833333,0,6.06375679,False,True,False,0.0000026,4.45524229154616E-08,0.0000026,0,0,,,True,,,,,,,,,,,,,
mp-36526,AcOF,"Ac,O,F",3,3,52.5936333217312,8.27205804390047,17.5312111072437,False,-30.0160293533333,-7.82041183,-4.15941570083334,0,True,-0.12132275777778,4.2566,3.70729944,False,False,False,0,0,0,0,0,0.106,0.309,True,7.8646,3.608,14.5369758166667,11.0438711066667,3.49310471000001,1.86898494108433,0.845496666666666,,,,,,
mp-867422,AcPbAu2,"Ac,Pb,Au",4,3,104.49738325972,13.1596350559059,26.12434581493,False,-57.2058596975,-57.2058596975,-0.682726241875002,0,True,-0.057271616250005,0,6.1172225,False,True,False,0.0000165,1.57898690716403E-07,0.0000165,0,0,0.173,0.38,True,,,,,,,,,,,,,
mp-1183145,AcPdO3,"Ac,Pd,O",5,3,66.6866737391648,9.49754705549638,13.337334747833,False,-24.019067146,-7.065943372,-2.2369554055,0.008102040999999,False,,0,5.56064999,False,True,False,0.0000189,2.8341494544959E-07,0.0000189,0,0,,,True,,,,,,,,,,,,,
mp-1183220,AcRh2Pb,"Ac,Rh,Pb",4,3,87.1017206236391,12.2014038407561,21.7754301559098,False,-43.644831865,-43.644831865,-0.346064169374997,0,True,-0.023716132187502,0,7.7464635,False,True,False,0.3409912,0.003914861813963,0.3409912,0,0,,,True,,,,,,,,,,,,,
mp-862894,AcSbAu2,"Ac,Sb,Au",4,3,102.136469242204,12.0747366664908,25.534117310551,False,-49.5977124175,-49.5977124175,-0.719283556874998,0.159572761250004,False,,0,6.46098143,False,True,False,0.0000003,2.93724662919948E-09,0.0000003,0,0,,,True,,,,,,,,,,,,,
mp-867800,AcSe3,"Ac,Se",8,2,208.295760012715,7.39612618295626,26.0369700015894,False,-29.09995579,-29.09995579,-1.20691576367188,0.278025833031254,False,,0,5.22535742,False,True,False,0.0000001,4.80086584546395E-10,0.00000005,0,0,2.394,0.353,True,,,,,,,,,,,,,
mp-866222,AcSi3,"Ac,Si",8,2,172.18056402264,6.00362277725171,21.52257050283,False,-24.0611618175,-24.0611618175,-0.321468518125001,0.105283229687501,False,,0,8.43302594,False,True,False,0,0,0,0,0,0.913,0.181,True,,,,,,,,,,,,,
mp-865957,AcSnAu2,"Ac,Sn,Au",4,3,100.924717265968,12.1695295192644,25.2311793164921,False,-49.33855178,-49.33855178,-0.700155906875004,0.00636678781251,False,,0,6.25481593,False,True,False,0.0000008,7.92670043247927E-09,0.0000008,0,0,0.004,0.403,True,,,,,,,,,,,,,
mp-1183197,AcSnHg2,"Ac,Sn,Hg",4,3,112.810332570064,10.99402860711,28.2025831425161,False,-48.512203185,-48.512203185,-0.482384125624996,0.009158627638903,False,,0,5.66483246,False,True,False,0.0000001,8.86443623751326E-10,0.0000001,0,0,,,True,,,,,,,,,,,,,
mp-1183243,AcSnPd2,"Ac,Sn,Pd",4,3,91.8008141162693,10.1033319211606,22.9502035290673,False,-35.47843709,-35.47843709,-0.652294486875,0.137939885348842,False,,0,6.73683663,False,True,False,0.0000229,2.49453125448281E-07,0.0000229,0,0,,,True,,,,,,,,,,,,,
mp-865558,AcTe3,"Ac,Te",4,2,129.927521641284,7.79355066595012,32.4818804103211,False,-37.24066154,-37.24066154,-1.018373454375,0.231109155312502,False,,0,7.55041062,False,True,False,0.0000001,7.69659874495944E-10,0.0000001,0,0,1.281,0.31,True,,,,,,,,,,,,,
mp-865927,AcTiO3,"Ac,Ti,O",5,3,63.7995700747627,8.40335251816533,12.7599140149525,False,-23.405721928,-8.979745746,-3.60763573816667,0,True,-0.087081776000012,0,8.83206909,False,True,False,0.160968299999999,0.002523031108381,0.160968299999999,0,0,0.426,0.312,True,,,,,,,,,,,,,
mp-865958,AcTlAg2,"Ac,Tl,Ag",4,3,102.525460655813,10.480982340805,25.6313651639533,False,-41.3687425975,-41.3687425975,-0.236608026875003,0,True,-0.068630560625003,0,5.36135606,False,True,False,0.0000003,2.92610243427363E-09,0.0000003,0,0,,,True,,,,,,,,,,,,,
mp-865952,AcTlAu2,"Ac,Tl,Au",4,3,103.892243393307,13.1912657080466,25.9730608483267,False,-56.3951949375,-56.3951949375,-0.648518864374999,0,True,-0.023064238750002,0,5.90175531,False,True,False,0.0000557,5.36132421254352E-07,0.0000557,0,0,0.017,0.418,True,,,,,,,,,,,,,
mp-984551,AcTlHg2,"Ac,Tl,Hg",4,3,114.30932326447,12.094410548375,28.5773308161174,False,-55.5915735375,-55.5915735375,-0.453474278124999,0,True,-0.117113296944438,0,5.252956,False,True,False,0.0000047,4.11165062111857E-08,0.0000047,0,0,8.443,0.417,True,,,,,,,,,,,,,
mp-1183199,AcTlRh2,"Ac,Tl,Rh",4,3,85.0238756749444,12.4445753591617,21.2559689187361,False,-42.86782411,-42.86782411,-0.345513796874996,0,True,-0.290909140833335,0,7.63862797,False,True,False,0.0000518,6.09240634925148E-07,0.0000518,0,0,,,True,,,,,,,,,,,,,
mp-865028,AcTlTe2,"Ac,Tl,Te",4,3,135.233149332621,8.43061333520338,33.8082873331554,False,-44.41409729,-4.4462173725,-1.25140264479167,0,True,-0.439116900462965,0.6253,6.28014726,False,False,False,0,0,0,0,0,0.187,0.297,True,6.7984,6.1731,,,,,,,,,,,
mp-1183168,AcVO3,"Ac,V,O",5,3,62.4713133141628,8.6637462299545,12.4942626628326,False,-23.39943528,-8.750861914,-3.1410690955,0,True,-0.004961103875004,0,7.78536741,False,True,True,2.0000001,0.032014695928388,2.0000001,1,1,,,True,,,,,,,,,,,,,
mp-864809,AcZn3,"Ac,Zn",8,2,183.919337832513,7.64231728780921,22.9899172290641,False,-24.11267385875,-24.11267385875,-0.270352051875001,0.027823433906249,False,,0,3.94216536,False,True,False,0.0000002,1.08743323218209E-09,0.0000001,0,0,,,True,,,,,,,,,,,,,
mp-8566,Ag,Ag,4,1,69.4569501912169,10.3154175154942,17.3642375478042,False,-21.355877145,-21.355877145,0,0,True,0,0,3.12010965,False,True,False,0.000012,1.72768887303051E-07,0.000003,0,0,1.129,0.338,False,,,,,,,,0.04772240570019,0.764597197996549,4.20339472614034,0.023567157393108,5.15284318923872,False
mp-18125,Ag(AuF4)2,"Ag,(,Au,F,)",22,3,312.794323386531,6.94156747731342,14.2179237902968,False,-14.6140515218182,-14.6140515218182,-1.20186779045455,0,True,-0.038002340681799,0.258499999999999,-1.9663921,True,False,True,2,0.00639397792884,1,2,1,,,False,-1.846,-2.1045,,,,,,,,,,,
mp-567334,Ag(BCl)6,"Ag,(,B,Cl,)",104,3,1920.52181758825,2.66618553580688,18.4665559383486,False,-8.60992274461539,-8.60992274461539,-0.736950766538461,0,True,-0.095313057307693,2.7028,0.44599951,True,False,False,0,0,0,0,0,,,False,3.0934,0.3906,,,,,,,,,,,
mp-29607,Ag(TeMo)6,"Ag,(,Te,Mo,)",13,3,342.569458851886,7.02427118253644,26.3514968347605,False,-25.6718495107692,-25.6718495107692,-0.264841845769231,0,True,-0.020529554615379,0,4.99545694,False,True,False,0.0000001,2.91911603372781E-10,0.0000001,0,0,,,False,,,,,,,,,,,,,
mp-568392,Ag10Te4Br3,"Ag,Te,Br",68,3,1688.336988081,7.1947339973055,24.8284851188382,False,-21.1207298397059,-3.06722224147059,-0.366431655490194,0,True,-0.000458952132354,0.8722,2.53642879,False,False,False,0,0,0,0,0,,,False,3.3637,2.4915,,,,,,,,,,,
mp-1195193,Ag12Sn7H16(Se11N2)2,"Ag,Sn,H,(,Se,N,)",122,5,2674.30618811616,4.88624705161252,21.9205425255423,False,-4.00380718147541,-4.19770882081967,-0.480199285845285,0,True,-0.058628900076843,0.222299999999999,2.0881112,True,False,False,0.0415976,1.55545390370211E-05,0.0207988,0,0,,,False,2.1988,1.9765,,,,,,,,,,,
mp-560328,Ag15P4S16Cl3,"Ag,P,S,Cl",76,4,1709.59125467108,4.58713063268096,22.4946217719879,False,-3.80195145407895,-4.06221461197368,-0.481952741541352,0,True,-4.36286184211099E-05,1.2888,2.45878099,False,False,False,0.0937693,5.48489586290269E-05,0.04688465,0,0,,,False,3.4566,2.1678,,,,,,,,,,,
mp-554873,Ag2B8O13,"Ag,B,O",92,3,996.222243402095,3.40178951971408,10.828502645675,False,-10.0591307093478,-7.87780800217391,-2.51065571572464,0,True,-0.036393638623187,3.4397,0.62937272,False,False,False,0,0,0,0,0,,,False,3.886,0.4463,,,,,,,,,,,
mp-23558,Ag2BiO3,"Ag,Bi,O",24,3,366.57176094726,8.56543584087761,15.2738233728025,False,-20.5201227379167,-4.9872767175,-0.917311270555552,0,True,-0.001029020303028,0.3872,3.02670031,True,False,False,0,0,0,0,0,0.461,0.402,False,3.3295,2.9423,26.5311893,13.5862341266667,12.9449551733333,3.59790983396379,1.39979632939939,,,,,,
mp-862982,Ag2Br3,"Ag,Br",10,2,264.179919789853,5.72556658827111,26.4179919789853,False,-16.869108686,-2.70858739,-0.589244397666665,0,True,-0.061547566999999,0,0.51617863,False,True,False,0.0005265,1.99295995100163E-06,0.00026325,0,0,,,True,,,,,,,,,,,,,
mp-4691,Ag2CO3,"Ag,C,O",12,3,150.041421350445,6.10345915094838,12.5034517792037,False,-12.6008815525,-6.04962262083333,-1.08949911805556,0,True,-0.047320513333335,0.4736,1.709619,False,False,False,0,0,0,0,0,7.14,0.366,False,2.0994,1.6258,11.75087335,7.41597173666667,4.33490161333333,2.08204265406195,,,,,,,
mp-864635,Ag2Cl3,"Ag,Cl",10,2,229.462579148484,4.66177968413798,22.9462579148484,False,-12.733205022,-12.733205022,-0.499390825499999,0,True,-0.044638878499998,0,0.66277537,False,True,True,2.0219307,0.008811592319336,1.01096535,4,1,,,True,,,,,,,,,,,,,
mp-1391,Ag2F,"Ag,F",3,2,44.4813360355847,8.76291824266332,14.8271120118616,False,-16.11758076,-16.11758076,-0.838320013333332,0,True,-0.089909644999998,0,2.00336363,False,True,False,0,0,0,0,0,1.835,0.391,False,,,,,,,,,,,,,
mp-542298,Ag2F5,"Ag,F",28,2,384.937832283337,5.36166238387238,13.7477797244049,False,-9.56448316607143,-9.56448316607143,-1.22992687464286,0,True,-0.007557126607142,0,-1.89936011,False,True,True,0.067997099999999,0.000176644367732,0.016999275,4,6,,,False,,,,,,,,,,,,,
mp-1196546,Ag2Ge(S2O7)3,"Ag,Ge,(,S,O,)",180,4,2544.83768612501,3.19765366590232,14.1379871451389,False,-5.75372991905556,-6.23462991905556,-1.599947566,0,True,-0.025813417277774,2.8072,0.45782614,False,False,False,0.001173899999999,4.6128678713002E-07,0.00019565,0,0,,,False,2.9713,0.1641,,,,,,,,,,,
mp-861942,Ag2GePbS4,"Ag,Ge,Pb,S",16,4,364.725494639141,5.68046231257854,22.7953434149463,False,-18.518014325,-4.37175115375,-0.550358512291666,0,True,-0.001558354270834,1.3699,3.72941608,False,False,False,0,0,0,0,0,,,False,4.99,3.6201,29.23312854,20.6600049066667,8.57312363333333,2.92798969146637,2.14851548686529,,,,,,
mp-9900,Ag2GeS3,"Ag,Ge,S",12,3,267.880017237677,4.7677750672269,22.3233347698064,False,-13.7321012508333,-4.25384331416667,-0.466993922638889,0,True,-0.013697633932293,0.4646,2.60005489,False,False,False,0,0,0,0,0,,,False,2.9908,2.5262,23.87355528,15.0095486566667,8.86400662333333,2.97724816287345,0.225019999999999,,,,,,
mp-690687,Ag2H2IOF,"Ag,H,I,O,F",14,5,249.964486333737,5.04416628656165,17.8546061666955,False,-3.80862967642857,-4.02691539071429,-1.04662478654762,0,True,-0.01364529892857,1.4591,0.596963599999999,False,False,False,0.0060744,2.43010520778133E-05,0.0030372,0,0,,,False,1.9491,0.49,7.55957962666667,3.46442559333333,4.09515403333333,2.02364869316127,0.150754204584814,,,,,,
mp-860963,Ag2H4(SO4)3,"Ag,H,(,S,O,)",84,4,1057.27325542334,3.1911550258767,12.5865863740874,False,-5.39269015821429,-5.78526158678571,-1.44934414349206,0,True,-0.005313719642866,2.8821,0.51781943,False,False,False,0,0,0,0,0,,,False,3.3807,0.4986,,,,,,,,,,,
mp-558763,Ag2Hg(SeO3)2,"Ag,Hg,(,Se,O,)",88,4,1389.85468995598,6.40621993968374,15.7938032949543,False,-4.41890292931818,-4.79363020204545,-0.91407234936553,0.012571866363638,False,,1.9351,2.35716544,True,False,False,0,0,0,0,0,,,False,3.3087,1.3736,,,,,,,,,,,
mp-553949,Ag2Hg2(TeO4)3,"Ag,Hg,(,Te,O,)",38,4,527.320018208028,7.50542218879301,13.8768425844218,False,-16.034221415,-5.05822903710526,-1.10503592280702,0,True,-0.014536507017542,0.1606,2.80316384,True,False,False,0,0,0,0,0,,,False,2.9587,2.7981,,,,,,,,,,,
mp-1229141,Ag2HgGeS4,"Ag,Hg,Ge,S",16,4,384.299255697487,5.33401267341346,24.018703481093,False,-3.60851731375,-3.86001731375,-0.463996551354166,0,True,-0.019866126874996,0.4441,1.87268762,True,False,False,0.000337,8.7692077203834E-07,0.0001685,0,0,,,True,2.3166,1.8725,,,,,,,,,,,
mp-1229122,Ag2HgI4,"Ag,Hg,I",7,3,266.98199455421,5.74662562868105,38.1402849363157,False,-27.5186316871429,-2.23861028142857,-0.51123915940476,0.001123387142858,False,,1.2764,0.79133521,True,False,False,0,0,0,0,0,,,True,1.9847,0.7083,,,,,,,,,,,
mp-23485,Ag2HgI4,"Ag,Hg,I",7,3,266.737074725801,5.75190222011236,38.1052963894001,False,-27.5197550742857,-2.23973366857143,-0.512362546547618,0,True,-0.003092292767858,1.2219,0.98243359,True,False,False,0,0,0,0,0,1.208,0.286,False,2.1173,0.8954,9.07005274333333,3.7462237,5.32382904333333,2.30734242004375,0.166158448175228,,,,,,
mp-29816,Ag2HgO2,"Ag,Hg,O",20,3,325.176035598675,9.15764298326302,16.2588017799337,False,-21.0673667955,-3.6326410955,-0.454347214666667,0,True,-0.010943907000001,0.410299999999999,1.23015248,True,False,False,0,0,0,0,0,0.916,0.358,False,1.5572,1.1469,10.02622668,2.03853425666667,7.98769242333334,2.82625059457461,0.03553,,,,,,
mp-556866,Ag2HgSI2,"Ag,Hg,S,I",12,4,397.001425103668,5.87419098984503,33.0834520919724,False,-2.4282665125,-2.63843317916667,-0.441604789722222,0,True,-0.001396738333332,1.2212,1.31122136,True,False,False,0.0007698,1.93903586063698E-06,0.0003849,0,0,,,False,2.466,1.2448,11.6881672666667,5.78915447,5.89901279666667,2.42878833920675,0.881218654591468,,,,,,
mp-27966,Ag2Mo2O7,"Ag,Mo,O",22,3,291.223091131363,5.92560400502563,13.2374132332438,False,-14.0456965331818,-7.14500725181818,-1.50747065075757,0,True,-0.021649146136363,1.9011,1.41119634,True,False,False,0,0,0,0,0,,,False,3.2486,1.3475,,,,,,,,,,,
mp-556429,Ag2Mo3SeO12,"Ag,Mo,Se,O",72,4,1071.9266436996,4.79921939285812,14.8878700513834,False,-6.17411852402778,-7.16578519069444,-1.54943690045428,0.008686748680556,False,,1.7277,1.27804862,False,False,False,0.0020834,1.9436031488213E-06,0.00052085,0,0,,,False,2.9772,1.2495,,,,,,,,,,,
mp-353,Ag2O,"Ag,O",6,2,107.44222318885,7.16303772593079,17.9070371981417,False,-16.39335385,-3.86024597833333,-0.315633857777774,0,True,-0.020586013888887,0,0.82633673,False,True,False,0,0,0,0,0,-9.703,0.5,False,,,7.35117869666666,0.602024576666666,6.74915412,2.59791341657108,,,,,,,
mp-1195759,Ag2P2H2O7,"Ag,P,H,O",52,4,595.022350329853,4.37244652942476,11.4427375063433,False,-10.011447755,-6.27311897961539,-1.81597418577839,0.001177638493597,False,,2.1369,1.38057626,False,False,False,0,0,0,0,0,,,False,3.5122,1.3753,,,,,,,,,,,
mp-1190325,Ag2P2PdO7,"Ag,P,Pd,O",24,4,346.044807638057,4.76119250714559,14.4185336515857,False,-6.07938595208333,-6.48013595208333,-1.78576668105159,0,True,-0.022422148750005,1.1668,1.53579602,False,False,False,0.000797099999999,2.30345892325517E-06,0.00039855,0,0,,,False,2.5732,1.4064,,,,,,,,,,,
mp-707138,Ag2PHO4,"Ag,P,H,O",24,4,310.718967962938,4.99759738747636,12.9466236651224,False,-5.51598635916667,-5.85948635916667,-1.57344144156994,0,True,-0.005626054895833,1.3274,1.40823395,False,False,False,0.0010861,3.49544157899478E-06,0.000362033333333,0,0,,,False,2.6615,1.3341,,,,,,,,,,,
mp-13956,Ag2PSe3,"Ag,P,Se",48,3,1108.88184211554,5.79337004701898,23.1017050440737,False,-15.944159909375,-15.944159909375,-0.169408026902281,0,True,-0.035663947005955,1.1866,2.94211625,False,False,False,0,0,0,0,0,,,False,3.859,2.6724,14.8843443366667,5.24526759666667,9.63907674,3.10468625468017,0.17376,,,,,,
mp-36216,Ag2S,"Ag,S",6,2,123.280566964055,6.6755680248964,20.5467611606759,False,-3.31479206666667,-17.0213770133333,-0.106113174270833,0.012260691666668,False,,1.0895,2.254802,False,False,False,0,0,0,0,0,3.024,0.361,True,3.2988,2.2093,,,,,,,,,,,
mp-1192057,Ag2S2O7,"Ag,S,O",22,3,283.009929860733,4.59844283304143,12.8640877209424,False,-10.2389235645455,-5.82339667681818,-1.40554232984848,0,True,-0.031036644242428,2.3016,1.0793688,False,False,False,0,0,0,0,0,,,False,3.336,1.0344,,,,,,,,,,,
mp-5625,Ag2SO4,"Ag,S,O",14,3,190.793929518413,5.42736785948786,13.6281378227438,False,-11.6607456728571,-5.48734381,-1.2566127972619,0,True,-0.081799853988093,1.2289,1.51506221,False,False,False,0,0,0,0,0,1.493,0.391,False,2.5708,1.3419,34.7533898121903,31.2455928951178,3.50779691707256,1.87291134789465,,,,,,,
mp-568936,Ag2Se,"Ag,Se",12,2,241.278576490242,8.1126951610007,20.1065480408535,False,-19.13879568,-19.13879568,-0.13102417302083,0.002313837500004,False,,0,3.05014521,False,True,False,0,0,0,0,0,0.785,0.399,False,,,,,,,,,,,,,
mp-16913,Ag2SeO3,"Ag,Se,O",24,3,379.079939118151,6.00462026596979,15.7949974632563,False,-4.48586551125,-4.82936551125,-0.825087203029513,0,True,-0.046488665277778,1.7022,1.41195032,False,False,False,0.0006499,1.71441411938562E-06,0.000162475,0,0,0.696,0.374,False,3.0669,1.3647,,,,,,,,,,,
mp-11641,Ag2SeO4,"Ag,Se,O",14,3,206.56740910926,5.76688648536978,14.7548149363757,False,-12.09987743,-4.97919751214285,-0.840107390096722,0,True,-0.092576277857138,0.426399999999999,1.05826351,False,False,False,0,0,0,0,0,,,False,1.3716,0.9452,14.3597588099997,9.92390984666649,4.43584896333326,2.10614552282915,,,,,,,
mp-1197599,Ag2Sn(S2O7)3,"Ag,Sn,(,S,O,)",180,4,2653.43273898647,3.23977150000689,14.7412929943693,False,-5.75000771438889,-6.23090771438889,-1.61667389466667,0,True,-0.014496779291665,2.4602,0.59211378,False,False,False,0.003884,1.4637642563661E-06,0.000647333333333,0,0,,,False,2.7844,0.3242,,,,,,,,,,,
mp-1214926,Ag2SnHgS4,"Ag,Sn,Hg,S",16,4,410.858519633749,5.36160031884935,25.6786574771093,False,-3.537367694375,-3.788867694375,-0.469528931979166,0,True,-0.021988017500002,0.015699999999999,2.40127885,True,False,False,0.000268699999999,6.53996417646461E-07,0.00013435,0,0,,,True,2.417,2.4013,,,,,,,,,,,
mp-10963,Ag2SnHgSe4,"Ag,Sn,Hg,Se",16,4,468.52442448289,6.03133339145509,29.2827765301806,False,-3.237482338125,-3.473482338125,-0.474886693151042,0,True,-0.010096268437501,0,1.85307449,False,True,False,0.0003126,6.67201075685683E-07,0.0001563,0,0,,,False,,,,,,,,,,,,,
mp-1096812,Ag2SnSe3,"Ag,Sn,Se",48,3,1334.28550147434,5.68819675208428,27.7976146140488,False,-18.6852113102083,-18.6852113102083,-0.286441516406249,0.00408839020833,False,,0.0586,2.21725969,False,False,False,0,0,0,0,0,,,True,2.2425,2.1839,,,,,,,,,,,
mp-1592,Ag2Te,"Ag,Te",12,2,276.537714394627,8.24659314819132,23.0448095328856,False,-22.804849405,-22.804849405,-0.095189871666666,0,True,-0.095189871666661,0,4.21154626,False,True,False,0,0,0,0,0,0.417,0.373,False,,,,,,,,,,,,,
mp-558768,Ag2TeO4,"Ag,Te,O",42,3,571.396405395383,7.10253701739416,13.6046763189377,False,-13.8603771316667,-5.05319622071428,-0.964478324999997,0,True,-0.019154058214287,0.0001,3.10036553,False,False,False,0,0,0,0,0,,,False,3.1004,3.1003,,,,,,,,,,,
mp-29163,Ag2TeS3,"Ag,Te,S",12,3,283.64708953369,5.14624748589709,23.6372574611409,False,-15.4507981608333,-15.4507981608333,-0.078949780572917,0,True,-0.019762847604168,1.2999,3.06303025,True,False,False,0,0,0,0,0,,,False,4.3011,3.0012,13.0667670366667,4.72688982,8.33987721666667,2.8878845573649,1.12303361784758,,,,,,
mp-36383,Ag3(PO4)2,"Ag,(,P,O,)",13,3,188.548482382601,4.52279107884551,14.5037294140462,False,-11.3045512192308,-6.13992275769231,-1.60581136340659,0,True,-0.027566031794867,0,0.12278086,False,True,False,0.0011878,6.29970596946904E-06,0.0011878,0,0,,,True,,,,,,,,,,,,,
mp-1229185,Ag3AsF12,"Ag,As,F",16,3,257.772769132168,4.03587786353667,16.1107980707605,False,-3.71508381125,-4.06158381125,-1.80126105703125,0,True,-0.009162369999999,0.099399999999999,-1.54004111,False,False,False,0.000816,3.1655787488616E-06,0.000816,0,0,,,True,-1.4407,-1.5401,,,,,,,,,,,
mp-1229124,Ag3AsO4,"Ag,As,O",16,3,231.675856478478,6.63028811725691,14.4797410299049,False,-13.587831011875,-5.08785476375,-0.964007315312498,0,True,-0.052075081874998,9.9999999999989E-05,1.55068626,True,False,False,0,0,0,0,0,,,True,1.5507,1.5506,,,,,,,,,,,
mp-561620,Ag3AsS3,"Ag,As,S",28,3,609.210655176892,5.39389042325071,21.7575233991747,False,-14.8568006796429,-14.8568006796429,-0.160047236205353,0,True,-0.02519813654762,1.6278,2.58503439,False,False,False,0,0,0,0,0,,,False,4.0942,2.4664,,,,,,,,,,,
mp-9538,Ag3AsS4,"Ag,As,S",16,3,361.337836115187,4.84172415626527,22.5836147571992,False,-14.004931924375,-14.004931924375,-0.141018007968748,0,True,-0.000976676289061,0.3576,2.29666944,True,False,False,0,0,0,0,0,,,False,2.592,2.2344,11.6630850566667,3.05039070666667,8.61269435,2.93473923032354,0.538943731571302,,,,,,
mp-662599,Ag3AsSe3,"Ag,As,Se",84,3,1999.88411139571,6.33106775886224,23.8081441832823,False,-3.48389176821429,-3.6861774825,-0.302367482433035,0,True,-0.009440044642855,0.9037,2.40909003,False,False,False,0.035806899999999,1.79044874630313E-05,0.002983908333333,0,0,,,False,3.2602,2.3565,,,,,,,,,,,
mp-1183137,Ag3Au,"Ag,Au",4,2,69.4819450678798,12.4410559063313,17.37048626697,False,-28.724861585,-28.724861585,-0.061713688749996,0,True,-0.040085444999995,0,3.37161341,False,True,False,0.0000012,1.72706736811652E-08,0.0000012,0,0,,,True,,,,,,,,,,,,,
